locationId;Estacion_de_Medicion;Material_Particular;Valor;dateUtc;dateLocal;Unidad_Medida;latitude;longitude;Pais;city;isMobile;Entidad;sensorType
150;JCPACHON;pm1;22;2023-03-12T22:06:19+00:00;2023-03-12T17:06:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
151;JCPACHON;pm1;22.2;2023-03-12T17:32:16+00:00;2023-03-12T12:32:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
152;JCPACHON;pm1;22.2;2023-03-12T21:40:18+00:00;2023-03-12T16:40:18-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
153;JCPACHON;pm1;22.5;2023-03-12T21:54:19+00:00;2023-03-12T16:54:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
154;JCPACHON;pm1;22.5;2023-03-12T21:58:19+00:00;2023-03-12T16:58:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
155;JCPACHON;pm1;22.9;2023-03-12T17:38:16+00:00;2023-03-12T12:38:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
156;JCPACHON;pm1;24.5;2023-03-12T17:54:16+00:00;2023-03-12T12:54:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
157;JCPACHON;pm1;24.6;2023-03-12T17:52:16+00:00;2023-03-12T12:52:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
158;JCPACHON;pm1;25.1;2023-03-12T18:06:16+00:00;2023-03-12T13:06:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
159;JCPACHON;pm1;25.8;2023-03-12T18:04:16+00:00;2023-03-12T13:04:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
160;JCPACHON;pm1;7.3;2023-03-12T15:54:15+00:00;2023-03-12T10:54:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
161;JCPACHON;pm1;7.5;2023-03-12T23:56:20+00:00;2023-03-12T18:56:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
162;JCPACHON;pm1;7.8;2023-03-12T23:54:20+00:00;2023-03-12T18:54:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
163;JCPACHON;pm1;8.2;2023-03-12T23:52:20+00:00;2023-03-12T18:52:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
164;JCPACHON;pm1;9.6;2023-03-13T00:00:22+00:00;2023-03-12T19:00:22-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
165;JCPACHON;pm1;9.8;2023-03-12T14:08:13+00:00;2023-03-12T09:08:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
166;JCPACHON;pm1;9.8;2023-03-12T14:12:13+00:00;2023-03-12T09:12:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
167;JCPACHON;pm1;9.8;2023-03-12T14:14:13+00:00;2023-03-12T09:14:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
168;JCPACHON;pm10;10;2023-03-12T15:54:15+00:00;2023-03-12T10:54:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
169;JCPACHON;pm10;10.9;2023-03-12T23:56:20+00:00;2023-03-12T18:56:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
170;JCPACHON;pm10;11.1;2023-03-12T23:54:20+00:00;2023-03-12T18:54:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
171;JCPACHON;pm10;11.6;2023-03-12T23:52:20+00:00;2023-03-12T18:52:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
172;JCPACHON;pm10;13.7;2023-03-12T14:12:13+00:00;2023-03-12T09:12:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
173;JCPACHON;pm10;14.3;2023-03-13T00:00:22+00:00;2023-03-12T19:00:22-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
174;JCPACHON;pm10;14.4;2023-03-12T14:14:13+00:00;2023-03-12T09:14:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
175;JCPACHON;pm10;14.8;2023-03-13T00:02:20+00:00;2023-03-12T19:02:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
176;JCPACHON;pm10;15.1;2023-03-12T15:58:15+00:00;2023-03-12T10:58:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
177;JCPACHON;pm10;15.3;2023-03-12T23:48:20+00:00;2023-03-12T18:48:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
178;JCPACHON;pm10;15.5;2023-03-12T14:08:13+00:00;2023-03-12T09:08:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
179;JCPACHON;pm10;15.6;2023-03-12T16:02:15+00:00;2023-03-12T11:02:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
180;JCPACHON;pm10;16.1;2023-03-12T14:04:13+00:00;2023-03-12T09:04:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
181;JCPACHON;pm10;16.3;2023-03-12T15:34:14+00:00;2023-03-12T10:34:14-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
182;JCPACHON;pm10;16.7;2023-03-12T16:08:15+00:00;2023-03-12T11:08:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
183;JCPACHON;pm10;16.9;2023-03-12T16:04:15+00:00;2023-03-12T11:04:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
184;JCPACHON;pm10;17.3;2023-03-12T14:40:13+00:00;2023-03-12T09:40:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
185;JCPACHON;pm10;18.2;2023-03-12T14:28:13+00:00;2023-03-12T09:28:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
186;JCPACHON;pm10;18.2;2023-03-12T23:38:19+00:00;2023-03-12T18:38:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
187;JCPACHON;pm10;18.3;2023-03-13T00:04:20+00:00;2023-03-12T19:04:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
188;JCPACHON;pm10;18.4;2023-03-12T14:32:13+00:00;2023-03-12T09:32:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
189;JCPACHON;pm10;18.5;2023-03-12T23:46:19+00:00;2023-03-12T18:46:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
190;JCPACHON;pm10;18.7;2023-03-12T14:22:13+00:00;2023-03-12T09:22:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
191;JCPACHON;pm10;18.9;2023-03-12T14:30:13+00:00;2023-03-12T09:30:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
192;JCPACHON;pm10;19.1;2023-03-12T14:44:13+00:00;2023-03-12T09:44:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
193;JCPACHON;pm10;19.2;2023-03-12T23:32:19+00:00;2023-03-12T18:32:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
194;JCPACHON;pm10;19.2;2023-03-12T23:40:19+00:00;2023-03-12T18:40:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
195;JCPACHON;pm10;19.3;2023-03-12T14:46:13+00:00;2023-03-12T09:46:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
196;JCPACHON;pm10;19.5;2023-03-12T23:28:19+00:00;2023-03-12T18:28:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
197;JCPACHON;pm10;19.8;2023-03-12T23:44:20+00:00;2023-03-12T18:44:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
198;JCPACHON;pm10;19.9;2023-03-12T23:30:19+00:00;2023-03-12T18:30:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
199;JCPACHON;pm10;20.2;2023-03-12T23:36:19+00:00;2023-03-12T18:36:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
200;JCPACHON;pm10;20.4;2023-03-12T23:34:19+00:00;2023-03-12T18:34:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
201;JCPACHON;pm10;20.4;2023-03-13T00:06:20+00:00;2023-03-12T19:06:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
202;JCPACHON;pm10;20.5;2023-03-12T23:42:19+00:00;2023-03-12T18:42:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
203;JCPACHON;pm10;21.2;2023-03-12T13:38:13+00:00;2023-03-12T08:38:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
204;JCPACHON;pm10;21.2;2023-03-12T23:24:19+00:00;2023-03-12T18:24:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
205;JCPACHON;pm10;21.2;2023-03-13T00:08:20+00:00;2023-03-12T19:08:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
206;JCPACHON;pm10;21.2;2023-03-13T00:18:20+00:00;2023-03-12T19:18:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
207;JCPACHON;pm10;21.3;2023-03-12T15:04:14+00:00;2023-03-12T10:04:14-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
208;JCPACHON;pm10;21.6;2023-03-13T00:20:20+00:00;2023-03-12T19:20:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
209;JCPACHON;pm10;21.7;2023-03-13T00:10:20+00:00;2023-03-12T19:10:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
210;JCPACHON;pm10;22;2023-03-12T13:40:13+00:00;2023-03-12T08:40:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
211;JCPACHON;pm10;22;2023-03-12T15:32:14+00:00;2023-03-12T10:32:14-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
212;JCPACHON;pm10;22.2;2023-03-13T00:16:20+00:00;2023-03-12T19:16:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
213;JCPACHON;pm10;22.3;2023-03-12T13:34:13+00:00;2023-03-12T08:34:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
214;JCPACHON;pm10;22.5;2023-03-12T23:02:19+00:00;2023-03-12T18:02:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
215;JCPACHON;pm10;22.6;2023-03-13T00:14:20+00:00;2023-03-12T19:14:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
216;JCPACHON;pm10;22.7;2023-03-12T23:22:19+00:00;2023-03-12T18:22:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
217;JCPACHON;pm10;22.9;2023-03-12T15:16:14+00:00;2023-03-12T10:16:14-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
218;JCPACHON;pm10;22.9;2023-03-12T18:46:16+00:00;2023-03-12T13:46:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
219;JCPACHON;pm10;23;2023-03-13T00:22:20+00:00;2023-03-12T19:22:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
220;JCPACHON;pm10;23.2;2023-03-12T16:22:21+00:00;2023-03-12T11:22:21-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
221;JCPACHON;pm10;23.2;2023-03-12T23:04:19+00:00;2023-03-12T18:04:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
222;JCPACHON;pm10;23.2;2023-03-12T23:18:19+00:00;2023-03-12T18:18:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
223;JCPACHON;pm10;23.3;2023-03-12T23:00:19+00:00;2023-03-12T18:00:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
224;JCPACHON;pm10;23.3;2023-03-13T00:12:20+00:00;2023-03-12T19:12:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
225;JCPACHON;pm10;23.5;2023-03-12T12:24:12+00:00;2023-03-12T07:24:12-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
226;JCPACHON;pm10;23.5;2023-03-12T23:16:19+00:00;2023-03-12T18:16:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
227;JCPACHON;pm10;23.7;2023-03-13T00:36:20+00:00;2023-03-12T19:36:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
228;JCPACHON;pm10;23.9;2023-03-13T00:42:20+00:00;2023-03-12T19:42:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
229;JCPACHON;pm10;24;2023-03-12T12:10:12+00:00;2023-03-12T07:10:12-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
230;JCPACHON;pm10;24;2023-03-12T23:12:19+00:00;2023-03-12T18:12:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
231;JCPACHON;pm10;24.1;2023-03-12T12:34:12+00:00;2023-03-12T07:34:12-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
232;JCPACHON;pm10;24.2;2023-03-12T23:06:20+00:00;2023-03-12T18:06:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
233;JCPACHON;pm10;24.2;2023-03-13T00:24:20+00:00;2023-03-12T19:24:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
234;JCPACHON;pm10;24.5;2023-03-12T23:14:19+00:00;2023-03-12T18:14:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
235;JCPACHON;pm10;24.6;2023-03-13T00:26:20+00:00;2023-03-12T19:26:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
236;JCPACHON;pm10;24.6;2023-03-13T00:40:20+00:00;2023-03-12T19:40:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
237;JCPACHON;pm10;24.7;2023-03-13T00:28:20+00:00;2023-03-12T19:28:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
238;JCPACHON;pm10;24.7;2023-03-13T00:38:20+00:00;2023-03-12T19:38:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
239;JCPACHON;pm10;24.8;2023-03-12T12:32:12+00:00;2023-03-12T07:32:12-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
240;JCPACHON;pm10;25;2023-03-13T00:32:20+00:00;2023-03-12T19:32:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
241;JCPACHON;pm10;25;2023-03-13T00:34:20+00:00;2023-03-12T19:34:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
242;JCPACHON;pm10;25;2023-03-13T00:44:20+00:00;2023-03-12T19:44:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
243;JCPACHON;pm10;25.2;2023-03-12T16:26:15+00:00;2023-03-12T11:26:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
244;JCPACHON;pm10;25.4;2023-03-12T18:42:16+00:00;2023-03-12T13:42:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
245;JCPACHON;pm10;25.5;2023-03-12T12:16:12+00:00;2023-03-12T07:16:12-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
246;JCPACHON;pm10;25.6;2023-03-12T18:48:16+00:00;2023-03-12T13:48:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
247;JCPACHON;pm10;25.8;2023-03-12T23:10:19+00:00;2023-03-12T18:10:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
248;JCPACHON;pm10;26;2023-03-12T16:14:15+00:00;2023-03-12T11:14:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
249;JCPACHON;pm10;26;2023-03-12T18:50:16+00:00;2023-03-12T13:50:16-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
250;JCPACHON;pm10;26.2;2023-03-12T16:56:15+00:00;2023-03-12T11:56:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
251;JCPACHON;pm10;26.3;2023-03-12T22:46:19+00:00;2023-03-12T17:46:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
252;JCPACHON;pm10;26.3;2023-03-12T23:08:19+00:00;2023-03-12T18:08:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
253;JCPACHON;pm10;26.5;2023-03-12T22:30:19+00:00;2023-03-12T17:30:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
254;JCPACHON;pm10;26.7;2023-03-13T00:30:20+00:00;2023-03-12T19:30:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
255;JCPACHON;pm10;26.7;2023-03-13T00:46:20+00:00;2023-03-12T19:46:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
256;JCPACHON;pm10;26.8;2023-03-12T22:28:19+00:00;2023-03-12T17:28:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
257;JCPACHON;pm10;26.8;2023-03-12T22:48:19+00:00;2023-03-12T17:48:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
258;JCPACHON;pm10;26.9;2023-03-12T18:52:17+00:00;2023-03-12T13:52:17-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
259;JCPACHON;pm10;27;2023-03-12T22:42:19+00:00;2023-03-12T17:42:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
260;JCPACHON;pm10;27.1;2023-03-13T00:50:20+00:00;2023-03-12T19:50:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
261;JCPACHON;pm10;27.2;2023-03-12T20:56:19+00:00;2023-03-12T15:56:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
262;JCPACHON;pm10;27.2;2023-03-12T22:38:19+00:00;2023-03-12T17:38:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
263;JCPACHON;pm10;27.3;2023-03-12T22:44:19+00:00;2023-03-12T17:44:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
264;JCPACHON;pm10;27.6;2023-03-12T22:52:19+00:00;2023-03-12T17:52:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
265;JCPACHON;pm10;27.7;2023-03-12T22:32:19+00:00;2023-03-12T17:32:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
266;JCPACHON;pm10;28;2023-03-12T22:40:19+00:00;2023-03-12T17:40:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
267;JCPACHON;pm10;28.1;2023-03-12T12:56:13+00:00;2023-03-12T07:56:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
268;JCPACHON;pm10;28.1;2023-03-12T12:58:13+00:00;2023-03-12T07:58:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
269;JCPACHON;pm10;28.2;2023-03-12T17:08:15+00:00;2023-03-12T12:08:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
270;JCPACHON;pm10;28.4;2023-03-12T17:10:15+00:00;2023-03-12T12:10:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
271;JCPACHON;pm10;28.5;2023-03-12T13:02:13+00:00;2023-03-12T08:02:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
272;JCPACHON;pm10;28.5;2023-03-12T22:24:19+00:00;2023-03-12T17:24:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
273;JCPACHON;pm10;28.7;2023-03-13T00:54:20+00:00;2023-03-12T19:54:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
274;JCPACHON;pm10;28.7;2023-03-13T00:58:20+00:00;2023-03-12T19:58:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
275;JCPACHON;pm10;28.8;2023-03-12T13:30:13+00:00;2023-03-12T08:30:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
276;JCPACHON;pm10;28.8;2023-03-12T17:12:15+00:00;2023-03-12T12:12:15-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
277;JCPACHON;pm10;28.8;2023-03-13T00:48:20+00:00;2023-03-12T19:48:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
278;JCPACHON;pm10;29;2023-03-13T00:56:20+00:00;2023-03-12T19:56:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
279;JCPACHON;pm10;29.1;2023-03-12T13:28:13+00:00;2023-03-12T08:28:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
280;JCPACHON;pm10;29.1;2023-03-13T00:52:20+00:00;2023-03-12T19:52:20-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
281;JCPACHON;pm10;29.3;2023-03-12T13:10:13+00:00;2023-03-12T08:10:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
282;JCPACHON;pm10;29.3;2023-03-12T22:22:19+00:00;2023-03-12T17:22:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
283;JCPACHON;pm10;29.3;2023-03-12T22:36:19+00:00;2023-03-12T17:36:19-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
284;JCPACHON;pm10;29.5;2023-03-12T13:16:13+00:00;2023-03-12T08:16:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
285;JCPACHON;pm10;29.7;2023-03-12T13:06:13+00:00;2023-03-12T08:06:13-05:00;Microgramo/m³;4.624007;-74.123314;Colombia;Bogota;false;community;low-cost sensor
